bearing1_rms,bearing1_kurtosis,bearing1_crest_factor,bearing1_spectral_entropy,bearing1_dominant_frequency,timestamp
-0.5487103025773716,-0.20550769398358276,1.6433999717688277,0.48523623930830573,-0.4191110227507359,2004.02.12.10.32.39
-0.528030241380068,-0.18527718086852937,-0.04650601774434094,1.155729802626525,-0.4191110227507359,2004.02.12.10.42.39
-0.5134700511356056,-0.32493976731443436,2.4736262598497016,1.0575987568277945,-0.4191110227507359,2004.02.12.10.52.39
-0.47061518178353695,0.34270750354786905,4.426592061770459,1.112767973243446,-0.4191110227507359,2004.02.12.11.02.39
-0.47490059189943773,-0.23201324989306485,-0.3322465167040354,0.9906804994107309,-0.4191110227507359,2004.02.12.11.12.39
-0.4776439842797009,-0.3843844059015842,0.7496282817469287,1.128903461265502,-0.41829835994163295,2004.02.12.11.22.39
-0.47218292068873585,-0.36105337784860947,0.025747231414998635,0.5485696372673932,-0.4191110227507359,2004.02.12.11.32.39
-0.4869535337944114,-0.3679243467341992,0.28160435224944186,0.7628717762615111,-0.4191110227507359,2004.02.12.11.42.39
-0.465361157758338,-0.43781805384301403,-0.5028739132706171,0.7409309045982745,-0.41829835994163295,2004.02.12.11.52.39
-0.5222718759642804,-0.5199804003259556,-0.3153804958151274,0.7869958380992783,-0.41829835994163295,2004.02.12.12.02.39
-0.46172356365681566,-0.38529779345654663,0.10992982760436448,0.6111849962519533,-0.4191110227507359,2004.02.12.12.12.39
-0.48925569261795876,-0.19229679405841793,1.617103889043472,0.8677049529158438,-0.4191110227507359,2004.02.12.12.22.39
-0.49328233920815023,-0.47903678045946607,-0.010794836248319745,0.43634594648417263,-0.4191110227507359,2004.02.12.12.32.39
-0.4510082100420676,-0.2371140403468524,0.40853042068562523,0.9409662832890228,-0.4191110227507359,2004.02.12.12.42.39
-0.46213832038798514,-0.2859516855809223,0.26613409861210424,0.752615793456897,-0.4191110227507359,2004.02.12.12.52.39
-0.47167884993538484,-0.28394058989982385,-0.7943425916253297,0.5830502806760849,-0.4191110227507359,2004.02.12.13.02.39
