bearing2_rms,bearing2_kurtosis,bearing2_crest_factor,bearing2_spectral_entropy,bearing2_dominant_frequency,timestamp
1.3601626610839217,5.251110409115421,0.42286100028825063,4.110065270635764,-0.0412510374137097,2004.03.04.09.27.46
0.9513861158434213,4.608554018081855,1.0295270514130361,3.778050355363129,-0.034361156511396033,2004.03.04.09.32.46
1.0747894251376597,6.632686406592959,1.8785705904911467,3.5742511348407198,-0.034361156511396033,2004.03.04.09.42.46
1.0203885685356324,1.82687489639525,0.5466133527269215,3.1781148063467053,-0.027471275609082375,2004.03.04.09.52.46
1.022660520003597,2.901970990675631,1.370091943368753,3.070297805132718,-0.027471275609082375,2004.03.04.10.02.46
1.0634088456342958,3.7525607663916083,1.8422926160443867,2.5912119757972643,-0.027471275609082375,2004.03.04.10.12.46
1.230515098566738,4.920931065167399,1.4110888650659206,2.979467819270071,-0.027471275609082375,2004.03.04.10.22.46
1.0162524279179905,3.5952817886970294,1.5294555878633926,1.8826200737936059,-0.027471275609082375,2004.03.04.10.32.46
1.2032893240287816,5.319510791884637,3.767033519143538,1.9554324329504704,-0.027471275609082375,2004.03.04.10.42.46
1.1393375899250175,4.212808145180234,0.5702201512876196,2.4623726584904655,-0.027471275609082375,2004.03.04.10.52.46
1.251280713726013,3.6668428725823023,1.1413818880703392,2.7163886615048956,-0.027471275609082375,2004.03.04.11.02.46
1.1117061951489238,1.8922328508387884,-0.08386552963745207,3.0131431786954432,-0.034361156511396033,2004.03.04.11.12.46
1.205755782302892,1.0213930556878439,-0.29079513469638063,2.3344810938149947,-0.027471275609082375,2004.03.04.11.22.46
1.0449143953278799,3.772486508779404,0.9237621761760832,2.48032269370205,-0.034361156511396033,2004.03.04.11.32.46
1.212395445735711,3.330044939605359,1.711949331562743,2.3216550568850067,-0.027471275609082375,2004.03.04.11.42.46
1.234777935063167,3.6965019635751575,0.7164195473016983,2.9482796989976277,-0.027471275609082375,2004.03.04.11.52.46
1.214195940317434,2.2571752626725585,1.2158884983690927,2.766695122986292,-0.034361156511396033,2004.03.04.12.02.46
1.012661472649009,1.887215495354231,-0.01887631321953953,2.635501253026747,-0.034361156511396033,2004.03.04.12.12.46
1.191758296396882,5.211951962096709,3.1398343563939997,2.672189678342146,-0.034361156511396033,2004.03.04.12.22.46
1.2555865757402263,3.5232477931318322,0.3338760136579222,3.3571187103731175,-0.034361156511396033,2004.03.04.12.32.46
1.3661644267964193,6.2748944796107144,2.7931622045284406,2.3630205533868436,-0.034361156511396033,2004.03.04.12.42.46
1.3386574967075775,3.1614096406220056,0.8015872276724542,3.2616625652767763,-0.034361156511396033,2004.03.04.12.52.46
1.395932773649439,4.992911701952693,2.7868888368528397,3.118424647730274,-0.034361156511396033,2004.03.04.13.02.46
1.1838887686707964,3.348988267991796,0.6884301367355665,3.2344359267668787,-0.027471275609082375,2004.03.04.13.12.46
1.3584937015381382,6.38605835713497,4.453559656422328,3.088669623219591,-0.034361156511396033,2004.03.04.13.22.46
1.0416741332786155,2.6993248514147883,-0.41787714078523486,3.187272914008878,-0.034361156511396033,2004.03.04.13.32.46
1.1279566229240157,4.2500210367529005,1.7636125793901505,2.4867644671396434,-0.027471275609082375,2004.03.04.13.42.46
1.1944772610676395,3.941447753047789,1.3702554469952564,2.938390506931274,-0.027471275609082375,2004.03.04.13.52.46
1.1761546544968966,5.165164691363204,1.6229678903198217,2.964444677423964,-0.027471275609082375,2004.03.04.14.02.46
1.0902205564658312,3.222697876505103,1.2077095165284224,3.198335821078023,-0.034361156511396033,2004.03.04.14.12.46
1.1080192290652406,2.1297314187028897,-0.0802328955013897,2.2205224228383496,-0.027471275609082375,2004.03.04.14.22.46
1.0724395251379157,3.5339387356464687,0.4910543556256688,2.949858956704906,-0.027471275609082375,2004.03.04.14.32.46
1.075591644698347,3.3166813366671604,2.7650902479809143,2.7404730791844836,-0.027471275609082375,2004.03.04.14.42.46
1.241759235654842,4.413651034190876,0.462841022915014,2.814861988116007,-0.027471275609082375,2004.03.04.14.52.46
1.0890374354139831,5.735793110294972,3.449237094252863,2.2052335215224206,-0.027471275609082375,2004.03.04.15.02.46
1.15592502255308,4.431466597759669,2.956907747780158,3.2671578190462998,-0.027471275609082375,2004.03.04.15.12.46
0.881890062895377,2.2458996709517365,-0.31415955987843963,3.024596299885983,-0.034361156511396033,2004.03.04.15.22.46
1.1798695247692335,5.440275416915496,3.1230477713693015,3.3019118521117656,-0.027471275609082375,2004.03.04.15.32.46
1.1220587708046417,3.77524421652965,0.8883009574268033,3.162354900836001,-0.027471275609082375,2004.03.04.15.42.46
1.1429037358511651,3.6716344651798134,0.25089329343562045,2.491141244023797,-0.027471275609082375,2004.03.04.15.52.46
1.007048319185828,3.9853619316400346,1.1689445196840484,3.508274621218722,-0.034361156511396033,2004.03.04.16.02.46
1.3379987985337871,3.645618810951079,1.0131527525007875,2.285270999915809,-0.027471275609082375,2004.03.04.16.12.46
1.0336026440548174,4.257192355694838,1.8790497557338475,3.354947170270472,-0.027471275609082375,2004.03.04.16.22.46
1.0277460297957937,2.444013563657199,0.3197334770918479,2.1409856115562773,-0.027471275609082375,2004.03.04.16.32.46
0.8692678440253181,4.263398602698919,3.598771489885214,2.2602899770300184,-0.027471275609082375,2004.03.04.16.42.46
0.9675342267402921,2.1376129357195275,2.1312188177613036,2.020245855597687,-0.027471275609082375,2004.03.04.16.52.46
1.0129055660423811,2.5294950250244255,0.21714131389838454,2.9630196436965766,-0.027471275609082375,2004.03.04.17.02.46
0.9344064905228104,1.6523077983609415,0.2139247151351434,2.3859889043743983,-0.027471275609082375,2004.03.04.17.12.46
1.133936456183578,3.5244095616846187,0.7920923771112414,2.934921062194816,-0.027471275609082375,2004.03.04.17.22.46
1.0339444195478467,3.9447262413413116,4.184596892850606,2.2902914244063957,-0.027471275609082375,2004.03.04.17.32.46
1.0024230960800549,3.9764243074924748,1.5122417255480782,2.8736728277737775,-0.034361156511396033,2004.03.04.17.42.46
0.99378000605918,3.1315905480487705,1.522597824573224,2.035756073345224,-0.027471275609082375,2004.03.04.17.52.46
0.9403004490791795,2.498815250776242,0.34401235547685644,1.9160373738026784,-0.027471275609082375,2004.03.04.18.02.46
1.0113903767904855,2.489805611047112,-0.186389666894668,2.7262818687288606,-0.027471275609082375,2004.03.04.18.12.46
1.0153387847864677,5.318944147362353,5.27587154648048,2.5814237884799507,-0.027471275609082375,2004.03.04.18.22.46
1.067938274720736,4.697194399966002,2.037865558765678,2.5137206383079715,-0.027471275609082375,2004.03.04.18.32.46
1.1066691147977594,3.7960837215322654,1.9228746505490915,2.7307836668750483,-0.027471275609082375,2004.03.04.18.42.46
0.8574747106678692,3.082457852460349,1.4307923180306938,2.984638421039646,-0.034361156511396033,2004.03.04.18.52.46
0.827998275020995,1.980216367314069,0.37835162118375326,2.588041014955493,-0.027471275609082375,2004.03.04.19.02.46
0.9495054885836102,3.136175869156584,-0.5842705806228248,3.2630231919576485,-0.027471275609082375,2004.03.04.19.12.46
1.0394824219358672,3.008389777466072,0.8457360347286524,2.3230181783178674,-0.027471275609082375,2004.03.04.19.22.46
0.9564052222697256,3.896271331351784,0.5309245961752905,2.4808427676417355,-0.027471275609082375,2004.03.04.19.32.46
0.9457237144459132,4.022987780100127,1.6656782002043533,2.4904858273968924,-0.034361156511396033,2004.03.04.19.42.46
1.0288588538520445,4.568718496599324,2.508098129260154,2.9233497334069725,-0.027471275609082375,2004.03.04.19.52.46
1.0381074722015673,3.2207892670319387,0.4771501438421985,2.6492551561729427,-0.027471275609082375,2004.03.04.20.02.46
0.9641854489067896,2.0148594094454357,-0.7169269488777196,2.8019991429416415,-0.027471275609082375,2004.03.04.20.12.46
0.9634084358651283,3.1586124067917445,1.015793200850778,2.275274343048415,-0.027471275609082375,2004.03.04.20.22.46
1.0232247060176567,3.343264333014255,0.37502455181443733,2.5472799029524196,-0.034361156511396033,2004.03.04.20.32.46
0.9030146315075841,2.615281950926247,-0.0440329983307097,2.21628293890577,-0.027471275609082375,2004.03.04.20.42.46
1.018523743407999,2.005215644311156,0.4642964665436191,2.142575639090853,-0.027471275609082375,2004.03.04.20.52.46
0.7652593276385239,1.9376334563908937,-1.2075366583013187,2.7787580539755417,-0.034361156511396033,2004.03.04.21.02.46
0.9233518631890115,3.266108232109493,0.27668096034855294,2.773570677812635,-0.027471275609082375,2004.03.04.21.12.46
0.9295597285839139,1.676584433463524,-0.27553750721439224,1.858756322309472,-0.027471275609082375,2004.03.04.21.22.46
0.8087975937707327,2.298102486864686,0.48569998713536267,2.6285321138044146,-0.027471275609082375,2004.03.04.21.32.46
0.711142671442927,2.1912389900756404,0.2959594950882898,1.9537844847208983,-0.027471275609082375,2004.03.04.21.42.46
0.8577653712187026,4.4396205703784055,1.809013011313227,2.2684233216628806,-0.034361156511396033,2004.03.04.21.52.46
0.7606248329624249,3.725668371169213,-0.14067136481591866,2.6970560017659215,-0.034361156511396033,2004.03.04.22.02.46
0.919802543261462,5.1104632832115415,4.65124948259236,2.356546690631165,-0.034361156511396033,2004.03.04.22.12.46
0.8676765713727446,3.7679216078429385,-0.04235045768177292,3.198277230477733,-0.027471275609082375,2004.03.04.22.22.46
0.8679512700654284,1.9196948096795579,-0.12855890780375417,2.9157469834189915,-0.027471275609082375,2004.03.04.22.32.46
0.8127940341307167,2.896289767060632,0.3428721988355792,3.0089839288331364,-0.027471275609082375,2004.03.04.22.42.46
0.9420764711487503,3.4932743288585244,2.197948093409251,2.254072814726221,-0.027471275609082375,2004.03.04.22.52.46
0.732174044203581,3.5011343750571315,1.584671613023942,2.019258444231074,-0.027471275609082375,2004.03.04.23.02.46
0.9510343593095405,3.062521391697185,0.2816329915214107,2.894941327521681,-0.034361156511396033,2004.03.04.23.12.46
0.9082078224746554,2.1190124379168442,-0.049304496125128244,2.390139321120474,-0.027471275609082375,2004.03.04.23.22.46
0.7535382546758709,3.124493889461898,2.063792694617679,1.40749592214564,-0.027471275609082375,2004.03.04.23.32.46
0.8764765341916189,4.469301483069626,1.081707572384304,3.123744918841966,-0.034361156511396033,2004.03.04.23.42.46
0.7695503737153956,2.605706734270188,1.5382530800748486,2.1359484677230154,-0.027471275609082375,2004.03.04.23.52.46
0.8211450502173373,3.631779553110407,0.5932108453381127,2.6195494456416473,-0.034361156511396033,2004.03.05.00.02.46
0.947153534070258,4.159566166484504,1.9872127127785877,2.8592943651741987,-0.034361156511396033,2004.03.05.00.12.46
0.6790189607167042,2.520406957788503,0.19009939765414743,2.212357234742065,-0.034361156511396033,2004.03.05.00.22.46
0.8320870113228277,2.493204485208284,-0.3511471692966336,2.536783519645732,-0.027471275609082375,2004.03.05.00.32.46
0.8346363021883424,3.0043334263440302,-0.18107538295546421,2.8859263064169385,-0.034361156511396033,2004.03.05.00.42.46
0.902634256499846,2.921149175870661,0.45255771257219723,1.9070470548293494,-0.027471275609082375,2004.03.05.00.52.46
0.6040345743879724,2.635577122549693,0.5738012261565392,2.633089488043747,-0.027471275609082375,2004.03.05.01.02.46
0.8042828740654285,4.585831967264381,1.7553941476293011,2.7206797083338996,-0.027471275609082375,2004.03.05.01.12.46
0.741381546660317,2.0987347149628492,0.0013005637509456145,3.026568593968849,-0.034361156511396033,2004.03.05.01.22.46
0.8454732945743034,5.139463373720758,3.2204902328027423,2.5594388516430544,-0.034361156511396033,2004.03.05.01.32.46
0.7599251872973276,3.2969747831790164,1.2539575441198811,2.5139033055119286,-0.034361156511396033,2004.03.05.01.42.46
0.6857405213612044,2.3313511933896023,1.0096732079886652,2.0846857621378945,-0.034361156511396033,2004.03.05.01.52.46
0.8116915070414054,3.1792167627787524,0.8114001300004088,2.932668202999369,-0.034361156511396033,2004.03.05.02.02.46
0.5601736870430886,1.6526977025760037,1.5001735525079758,2.227269308458856,-0.034361156511396033,2004.03.05.02.12.46
0.8319741125373229,4.746027326319207,1.133690633666024,3.256919113063401,-0.034361156511396033,2004.03.05.02.22.46
0.6437615671529617,2.578685611473282,0.5288874406476604,2.4795471581262496,-0.027471275609082375,2004.03.05.02.32.46
0.6885347687257314,2.3938314874323314,0.4788227153324924,2.647234514599208,-0.034361156511396033,2004.03.05.02.42.46
0.6708488127470046,3.239224579181738,1.0977945678001513,2.2146576600746664,-0.034361156511396033,2004.03.05.02.52.46
0.6414354443596969,2.8775176265915015,1.186146185956787,2.113084970583433,-0.034361156511396033,2004.03.05.03.02.46
0.7048403359311405,3.2126487784750335,0.548474028924046,1.8034926963851332,-0.034361156511396033,2004.03.05.03.12.46
0.7967943868824657,4.128767401909257,3.585719837129649,2.1559400141325127,-0.034361156511396033,2004.03.05.03.22.46
0.6853297176031367,1.9969333008639236,-0.23889992372025357,2.0210395535357417,-0.034361156511396033,2004.03.05.03.32.46
0.7015185661198814,2.2973571951999787,2.0619667693458053,2.735984003480565,-0.027471275609082375,2004.03.05.03.42.46
0.6628034754542823,2.57277243921198,1.883746450234482,1.6145159543325311,-0.034361156511396033,2004.03.05.03.52.46
0.5834879812985302,0.7424207465435754,-0.04458188724745662,2.5191458143247756,-0.027471275609082375,2004.03.05.04.02.46
0.744658613148913,2.882750718524315,0.4168802316464536,1.696823194872926,-0.027471275609082375,2004.03.05.04.12.46
0.4785582719166622,1.2336513537790306,0.4114753872698919,2.502384654431209,-0.027471275609082375,2004.03.05.04.22.46
0.6403806285855926,2.327619612289398,-0.36977641196870414,2.4524707099884044,-0.027471275609082375,2004.03.05.04.32.46
0.5546331951268587,1.9456562783852744,0.8987410675153648,2.375583667552875,-0.034361156511396033,2004.03.05.04.42.46
